well_id,hidden_rows,hidden_tvt_span,rmse_cf,rmse_md_all,rmse_md_last512,rmse_z_lateral,oracle_const,rows,ps_idx,lateral_start_idx,lateral_threshold_abs_dz_dmd,prefix_len,lateral_prefix_len,post_len,prefix_tvt_span,post_tvt_span,prefix_md_per_tvt_ft,post_md_per_tvt_ft,stretch_post_vs_prefix,post_gr_missing_rate,prefix_corr,prefix_bias_mean,prefix_rmse,self_prefix_ncc,self_minus_control_max,top1_top2_gap,assigned_typewell_rank,assigned_typewell_corr,z_rmse_full_prefix,z_rmse_lateral_prefix,z_full_minus_lateral_rmse,best_det_baseline_rmse,best_det_baseline_name
044af7d1,4519,23.219999999999345,9.868136513863366,856.5777813604807,37.5211818629515,14.204098510255552,5.9080808258663415,6067,1548,843,0.08,1548,705,4519,537.1000000000004,23.219999999999345,2.882144851982869,194.61670973299428,67.52495787958094,0.6589953529541934,0.8110190306674661,4.508061674150546,18.201497692987342,0.5546122486549809,-0.07403370580767399,0.0005809664726257324,4,0.8253864645957947,910.7908618430861,35.41911784343789,875.3717439996482,9.868136513863366,rmse_cf
0498acab,4798,22.399999999999636,5.996139045372776,1365.8172431454657,18.180685297049806,17.018440102474333,5.254012088819507,6432,1634,1022,0.08,1634,612,4798,749.8099999999995,22.399999999999636,2.179218735412973,214.19642857143205,98.29046762983192,0.47457273864110044,0.7325108716940647,-3.3244374526849008,18.282593483499333,0.3534286311897731,-0.3518955191539537,0.010721921920776367,10,0.6799662113189697,1354.4521985539773,31.71957368037687,1322.7326248736003,5.996139045372776,rmse_cf
052d64df,2445,24.850000000000364,7.3962717049147795,769.5841260053853,14.684473111641026,13.282080691296311,7.378112565528154,4590,2145,1326,0.08,2145,819,2445,922.3600000000006,24.850000000000364,2.3255561819679937,98.39034205231245,42.30830577872772,0.2752556237218814,0.8514548245099007,-0.3443977486697839,13.74368084967336,0.36314086504354975,-0.2026152268908991,0.001255035400390625,2,0.8661189079284668,777.9891739681873,7.292999704087518,770.6961742640998,7.3962717049147795,rmse_cf
05948241,3879,15.010000000000218,4.995769989509691,1317.4163187894987,86.60202594842495,57.304952656428114,3.8751715021754998,5428,1549,1096,0.08,1549,453,3879,812.0500000000011,15.010000000000218,1.9075180099747526,258.4277148567584,135.47851894734086,0.5986078886310905,0.8442836294449431,-5.627142697496323,16.979874546535665,0.39569349804733633,-0.13286780659555342,0.003681957721710205,7,0.8580292463302612,1329.927341316154,55.3256567468302,1274.6016845693239,4.995769989509691,rmse_cf
059c8f24,6258,31.31999999999971,10.912174729109239,1606.2736764390286,67.34866745159226,82.21910109912399,7.503276414092306,7998,1740,1120,0.08,1740,620,6258,749.7099999999991,31.31999999999971,2.3208974136666205,199.8084291187758,86.09102149117082,0.43528283796740175,0.7936987185401966,-2.52445653981018,13.193547873885931,0.22708592514853104,-0.42256427855294804,0.32571128010749817,1,0.7623625993728638,1573.9748126702088,32.78393243031468,1541.190880239894,10.912174729109239,rmse_cf
05a0ee4d,4348,41.20999999999913,18.344706956532814,1245.6987283950323,61.679368911346046,47.37064373136568,13.401513426535653,6098,1750,1025,0.08,1750,725,4348,784.5200000000004,41.20999999999913,2.230663335542751,105.50837175443077,47.29910160502061,0.35970561177552896,0.7411174723262282,3.948735147757254,19.931727233689582,0.3195472743323934,-0.14909880989067348,0.014336884021759033,12,0.7608782052993774,1256.1535116980665,8.742390236686413,1247.4111214613802,18.344706956532814,rmse_cf
060ab2b8,6258,27.079999999999927,9.048312196834127,2416.666901975047,539.4162432102381,124.35817401659496,6.046651618010916,7818,1560,1301,0.08,1560,259,6258,941.4300000000003,27.079999999999927,1.6570536311781008,231.0930576070907,139.46021616861762,0.5749440715883669,0.8140589119721428,-0.036722999653404725,13.113251880111012,0.17020059980929764,-0.3193985762003234,0.024580180644989014,8,0.8119048476219177,2249.970558472404,50.63919510863874,2199.331363363765,9.048312196834127,rmse_cf
06df5958,3509,10.849999999998545,3.0884860085517194,773.3101700559123,13.350525291767342,4.123261189450573,2.951703477166685,5039,1530,863,0.08,1530,667,3509,570.7099999999991,10.849999999998545,2.680871195528381,323.4101382488913,120.63620915034281,0.18922770019948704,0.602872548359095,-6.1614687065311,19.4259794324522,0.34325012914126357,-0.2106705522602112,0.02571779489517212,7,0.6327584981918335,764.1998325678354,5.531663709876784,758.6681688579587,3.0884860085517194,rmse_cf
071d7b45,3211,23.80999999999949,17.11579247751261,455.0668103477565,14.613248439548588,23.464329205362247,5.0148374083902345,4720,1509,706,0.08,1509,803,3211,401.4800000000014,23.80999999999949,3.7585932051409654,134.8593028139466,35.88026036696055,0.15384615384615385,0.5612185552395329,-3.5599114303439925,19.19792812085324,0.4730705171984898,-0.09361473105408458,0.0,1,0.579535722732544,479.32536748466015,14.232526885515082,465.09284059914506,14.613248439548588,rmse_md_last512
0849b4e2,5537,43.0,14.567522114617379,1681.563478253481,13.70160448970308,11.807135333129644,11.873451758990758,7436,1899,1222,0.08,1899,677,5537,897.4400000000005,43.0,2.116018898199321,128.7674418604651,60.853635083336435,0.2499548491963157,0.8886168641639093,-1.3160697560484216,10.480509556636765,0.2741321356830426,-0.43253799097249834,0.000375211238861084,5,0.8892824053764343,1662.1199482987317,10.843348251182404,1651.2766000475494,11.807135333129644,rmse_z_lateral
084d66f9,3885,44.63000000000102,10.693040191903986,1273.3039074149938,20.371253872679304,14.030528220974427,9.305670024641302,5632,1747,1098,0.08,1747,649,3885,879.0400000000009,44.63000000000102,1.9873953403713123,87.04907013219609,43.80058077218416,0.6463320463320463,0.7570006624598411,-0.009287927208343824,15.589078565358912,0.681338843302173,-0.1263873750202158,0.0012548565864562988,11,0.7012790441513062,1175.948173091095,19.476174129317418,1156.4719989617777,10.693040191903986,rmse_cf
08fecf00,5574,15.979999999997744,4.759806836739511,1738.0364305446087,89.3583724996347,64.6643565996903,4.366299684514995,7405,1831,1221,0.08,1831,610,5574,920.3900000000012,15.979999999997744,1.989374069687847,348.81101376725826,175.3370666090919,0.28238249013275923,0.8476065098497964,-0.8219066047811073,13.32843396477609,0.5312973703200635,0.00262494851678563,0.002316117286682129,12,0.8447383046150208,1692.785194818139,65.48997230792818,1627.2952225102108,4.759806836739511,rmse_cf
09053135,5907,25.679999999998472,13.261553626472297,1532.561019344258,32.19660801074421,35.0759998097588,5.067963768472592,7715,1808,1092,0.08,1808,716,5907,785.5900000000001,25.679999999998472,2.301454957420537,230.023364485995,99.94693302353585,0.4218723548332487,0.8650940016102602,0.518270023270817,11.829521708320694,0.5914801235544003,-0.11908369979916145,0.00021773576736450195,12,0.8582221865653992,1493.7004351271542,17.844995881536803,1475.8554392456174,13.261553626472297,rmse_cf
09441b8d,5488,34.72999999999956,15.9390645279074,1577.6708262807795,39.58173215457231,19.594430731901863,9.693515397293075,7395,1907,1180,0.08,1907,727,5488,867.8299999999999,34.72999999999956,2.1974349815055945,158.01900374316352,71.91066178208159,0.11716472303206997,0.8626287750882111,-2.4175385984033206,9.98147612016255,0.5271761791597,-0.09322579713918555,5.304813385009766e-06,33,0.8379445672035217,1654.9309488486397,55.06731843763458,1599.863630411005,15.9390645279074,rmse_cf
0955cd6c,5195,20.079999999999927,8.023088122545198,1144.0156407822037,38.48888784724268,20.543095758116134,5.67875493625362,7125,1930,1234,0.08,1930,696,5195,747.2600000000002,20.079999999999927,2.5827690495945177,258.715139442232,100.16967621741054,0.6454282964388836,0.8162722171173081,-0.9151408011702163,15.632164651682153,0.4409564236728898,-0.20269174658587863,0.004620075225830078,7,0.8548729419708252,1181.0643986000746,57.099608955577764,1123.9647896444967,8.023088122545198,rmse_cf
09ec2ca9,5885,19.56000000000131,6.13281698431714,1487.1438405300182,32.80341131158217,30.98888520756406,5.578172978524545,7824,1939,1151,0.08,1939,788,5885,812.9400000000005,19.56000000000131,2.385169877235711,300.86912065437656,126.14158996635844,0.5604078164825829,0.7922112891421625,-0.6544440155705824,22.82163709996278,0.2104035633872394,-0.08141717212543162,0.0009061098098754883,16,0.8026513457298279,1484.6830843115063,51.99643147629496,1432.6866528352114,6.13281698431714,rmse_cf
0a57a29c,5821,22.329999999999927,6.952723985070934,1261.6046902372882,22.663135519046808,7.192984437019514,4.062359323838058,7194,1373,716,0.08,1373,657,5821,518.3500000000004,22.329999999999927,2.6487894279926674,260.68069861173393,98.41503286627267,0.5299776670675141,0.688341656561123,-4.374320835206192,13.33390890459185,0.3856484216564284,-0.3843455861700847,0.0002352595329284668,30,0.6608505249023438,1199.4234936691405,50.91018988538622,1148.5133037837543,6.952723985070934,rmse_cf
0bbf5e67,4298,31.1299999999992,18.377119492009776,1273.981029825381,112.29062021551094,117.91193355934533,6.435312090553512,6031,1733,1129,0.08,1733,604,4298,791.9300000000003,31.1299999999992,2.1883247256701974,138.0661741085805,63.092178454592144,0.5274546300604932,0.9651849583993264,-0.4980492834289337,4.5905810073406474,0.46174843603745475,0.0005866125081042672,0.39920634031295776,1,0.9617504477500916,1237.4517124578927,77.13676480214484,1160.3149476557478,18.377119492009776,rmse_cf
0be01c24,4738,20.969999999999345,8.273369324203173,1356.1747948144748,37.56281551714184,15.305198160657683,4.797905994766907,6385,1647,1039,0.08,1647,608,4738,762.8700000000008,20.969999999999345,2.1589523772071235,225.9418216499832,104.65345323747594,0.03503588011819333,0.8821283578259067,0.012135930357089384,13.574109090123965,0.6353824799365834,-0.1405882926959786,0.00016313791275024414,10,0.8947986364364624,1228.872475706529,37.550724655816786,1191.3217510507122,8.273369324203173,rmse_cf
0c1b160c,5054,27.18000000000029,8.432276859497074,1027.2752228926463,69.17251495695781,35.43723851251646,7.669318636435799,6714,1660,861,0.08,1660,799,5054,577.1399999999994,27.18000000000029,2.8762518626329863,185.94554819720184,64.64856246176684,0.5209734863474476,0.817065981228628,-1.751725346707655,15.736264174674373,0.28412487588822144,-0.254957766445984,0.0,11,0.8229364156723022,1061.1959806778145,9.956932950549232,1051.2390477272652,8.432276859497074,rmse_cf
0d99f8e4,5823,22.770000000000437,9.343320012239094,1044.6806894485226,10.97107718399739,22.588593484151893,7.066600018744214,7522,1699,982,0.08,1699,717,5823,550.0900000000001,22.770000000000437,3.0885855041902226,255.73122529643777,82.79881678829753,0.5399278722308088,0.5566389146567724,-1.9815040505069268,14.762342116860598,0.37128871015898357,-0.09315083909698263,0.011254429817199707,21,0.6076737642288208,992.4643255721036,5.653063446571706,986.8112621255319,9.343320012239094,rmse_cf
0dc5e64d,4879,65.95999999999913,18.008822359134772,1116.9461259212183,28.63314985519836,43.399517504402354,16.217908672237858,6191,1312,989,0.08,1312,323,4879,516.5599999999995,65.95999999999913,2.5398792008672784,73.96907216494944,29.123067010309637,0.011477761836441894,0.9255767943671884,-6.40006471304116,18.546120390710676,-0.05017495071167905,-0.5142755758719543,0.0001285076141357422,8,0.9153583645820618,1182.8905896633803,14.8327905145747,1168.0577991488055,18.008822359134772,rmse_cf
0dc835f3,4428,26.23999999999978,7.2297789729208715,796.6599386529933,487.484910370211,171.21374460529978,6.527577920679385,5279,851,643,0.08,851,208,4428,250.53000000000065,26.23999999999978,3.3967987865724574,168.7500000000014,49.67912749706282,0.03342366757000903,0.9410304928277784,-5.008571162735032,8.507972808125752,0.5325810700552794,-0.10639413015866506,0.0,14,0.9390856623649597,778.4095404723618,115.07567735891155,663.3338631134502,7.2297789729208715,rmse_cf
0dd99dc5,7342,29.340000000000146,8.234632190411654,1933.2612890078863,49.955158316213186,91.82619669651804,7.243621255909654,9182,1840,1152,0.08,1840,688,7342,815.7099999999991,29.340000000000146,2.2557036201591276,250.23858214042139,110.9359314335668,0.476436938163988,0.6512316407846596,-0.5952926041801242,17.53068477152349,0.5055853879718586,0.007291825796457041,0.0022585391998291016,11,0.6373885273933411,2016.5578196729118,50.21228062653226,1966.3455390463796,8.234632190411654,rmse_cf
0e5e560d,3253,24.93000000000029,10.293900986020363,1040.4413864741487,58.82130330136148,27.16815112856491,6.479249712060275,4896,1643,1030,0.08,1643,613,3253,793.5999999999985,24.93000000000029,2.070312500000004,130.48535900521307,63.02689038742355,0.2846603135567169,0.8919085414219646,-1.6304815441001754,17.095873733837458,0.2239568729869693,-0.24861643522741855,1.8894672393798828e-05,22,0.8934143781661987,1086.2423527560447,62.08659799998045,1024.1557547560642,10.293900986020363,rmse_cf
109d9d70,4215,34.409999999999854,9.371137061320914,1009.3009153017821,6.085401875616047,12.59950152332082,7.804460930449202,5851,1636,939,0.08,1636,697,4215,639.0799999999999,34.409999999999854,2.5599298992301436,122.49346120313913,47.85031857316757,0.4132858837485172,0.7319454734785164,1.2776457018274059,13.73864000254015,0.36268425712890884,-0.09317146330746917,0.00676727294921875,20,0.7727810144424438,1021.670197732016,88.91059685545147,932.7596008765646,6.085401875616047,rmse_md_last512
10a1281a,5609,9.940000000002328,3.5911852573850855,1691.3666546203638,17.14352566617151,12.74698497065608,2.5685469353392154,7353,1744,987,0.08,1744,757,5609,833.3500000000022,9.940000000002328,2.0927581448370978,564.2857142855821,269.63732798158895,0.04278837582456766,0.7699389248361782,3.291232581916819,12.897643935317639,0.4175910542596092,-0.10844536163085172,0.0054811835289001465,37,0.7720556855201721,1424.4485513595478,45.92715625117718,1378.5213951083706,3.5911852573850855,rmse_cf
10b89021,5414,18.860000000000582,14.721334704881999,1669.8233944424067,35.2920549494587,30.43573226801076,4.839122480056388,7166,1752,1042,0.08,1752,710,5414,850.1000000000004,18.860000000000582,2.0609340077637914,287.06256627782784,139.28760707350546,0.5733284078315478,0.7352697325378622,1.789246070645543,11.345662940761715,0.4569825329652716,-0.10198259906885376,0.0,4,0.7593293190002441,1635.7230191328522,138.44710633501407,1497.2759127978381,14.721334704881999,rmse_cf
10be2420,3271,21.859999999998763,13.259451874685324,970.7306906454205,33.50229388347641,62.30250124355717,6.462350560870166,5203,1932,1190,0.08,1932,742,3271,853.75,21.859999999998763,2.2629575402635433,149.63403476670564,66.12321800314437,0.5166615713848975,0.9367369328757617,1.4305265779752523,9.804485277551837,0.3836088775322969,-0.16771254132896674,5.364418029785156e-06,2,0.938825786113739,994.1011394097202,74.42982892262913,919.6713104870911,13.259451874685324,rmse_cf
113011eb,3272,20.55999999999949,5.177910618587731,515.737243822273,18.414984481670103,27.800603778897216,5.077892823267971,4561,1289,670,0.08,1289,619,3272,371.2000000000007,20.55999999999949,3.4725215517241312,159.14396887159927,45.82951221500215,0.5030562347188264,0.7216679861298922,0.1515726182304579,13.559871435100177,0.3879176386595925,-0.11174841652926698,0.0,21,0.7223742008209229,503.05236740746824,2.7724327390349,500.2799346684333,5.177910618587731,rmse_cf
1131525f,4159,23.01000000000022,14.670165574890584,856.5175470209192,172.1069858869487,42.93120849147729,7.059291849622169,5548,1389,774,0.08,1389,615,4159,525.8299999999999,23.01000000000022,2.6415381397029463,180.74750108648243,68.42509610965085,0.35393123346958405,0.6540570883138278,2.0148754183826956,20.378369242364947,0.1773848078158569,-0.35069799725739215,0.01122426986694336,6,0.6258640885353088,892.8673355553692,132.04542114481129,760.821914410558,14.670165574890584,rmse_cf
11d0f5ac,4883,28.76000000000022,22.169205194123972,938.4387863397442,26.184731991455315,22.8745912120945,11.030589581776827,6378,1495,770,0.08,1495,725,4883,522.8799999999992,28.76000000000022,2.859164626682991,169.7844228094563,59.38252775826646,0.4040548842924432,0.7691026213455523,2.6901629865885583,11.265026495348781,0.39105407706887535,-0.23558566523501662,0.00021392107009887695,2,0.7459638714790344,937.2086520490722,46.65706876237163,890.5515832867005,22.169205194123972,rmse_cf
12203f2a,3261,20.920000000000073,13.762320645487467,999.158013875441,28.357438315259003,58.7702580376442,6.4758076034158405,4991,1730,1033,0.08,1730,697,3261,807.9799999999996,20.920000000000073,2.141142107477909,155.87954110898607,72.80205296256561,0.291015026065624,0.820217821495055,-3.0003262893638767,15.002491827908209,0.3703043539385521,-0.11445936209512819,6.628036499023438e-05,2,0.8449921607971191,1046.51155448844,42.41441238471455,1004.0971421037254,13.762320645487467,rmse_cf
122bd617,4570,40.18000000000029,11.670160284769418,1600.4975698715439,169.5214653163516,256.32497524255706,10.349349821560017,6408,1838,1214,0.08,1838,624,4570,1017.8700000000008,40.18000000000029,1.8057315767239417,113.73817819810769,62.98731199265939,0.30459518599562363,0.9286177338868937,1.082702213221881,11.368417334486685,0.2936071082129807,-0.2656631543864724,9.387731552124023e-05,9,0.9171836972236633,1564.3889067943146,160.3691193303366,1404.019787463978,11.670160284769418,rmse_cf
125be846,6510,27.039999999999054,18.441379950265283,1372.3047024815141,45.41570063024018,17.49325953434661,7.203928138824822,8033,1523,776,0.08,1523,747,6510,576.2600000000002,27.039999999999054,2.642904244611806,240.7544378698309,91.09465027371557,0.27588325652841783,0.6966705459092292,1.2973630698092222,16.377872914555606,0.4153495743060463,-0.11987845771848954,0.03905206918716431,8,0.6599375605583191,1398.694274377533,93.4554138780765,1305.2388604994565,17.49325953434661,rmse_z_lateral
1285a37b,5597,10.730000000001382,5.549117512133954,1754.9119651028316,17.448743078496108,21.971285992962695,2.212314398635492,7403,1806,1104,0.08,1806,702,5597,879.4799999999996,10.730000000001382,2.0534861509073554,521.6216216215544,254.0175989943103,0.0418081114882973,0.8048130238636356,3.9193918799438165,14.104678815486027,0.4475161232563223,-0.1970122686283291,0.0002218484878540039,9,0.8263152837753296,1616.6873123781083,9.124447844290536,1607.562864533818,5.549117512133954,rmse_cf
1295a25b,5551,32.22999999999956,9.716800903498608,1005.9148570291766,51.16396246672253,82.9042527292484,8.138004765377481,7037,1486,799,0.08,1486,687,5551,555.3199999999997,32.22999999999956,2.6759345962688195,172.23084083152577,64.36287384290904,0.44550531435777335,0.7288265008319565,0.5429576846703908,14.1007517750779,0.38195955557120626,-0.07060668356998295,0.005649924278259277,11,0.710688054561615,1117.0962022747624,16.712645567119115,1100.3835567076433,9.716800903498608,rmse_cf
12f0cd90,5947,35.17000000000007,7.895034499573364,1196.7489181942615,41.80290681482083,23.955956944655902,7.889508459586996,7431,1484,1104,0.08,1484,380,5947,541.9300000000003,35.17000000000007,2.7383610429391236,169.09297696900734,61.74970148841927,0.2914074323188162,0.8149049777875849,-1.2295703129395734,13.882185057054185,0.3838755921132543,-0.12663917539514136,0.0012753605842590332,26,0.8289970755577087,1176.850358744103,120.69679840076348,1056.1535603433394,7.895034499573364,rmse_cf
137d1e44,4554,52.97999999999956,25.010172511867026,1423.4723813590385,11.202772939457041,51.47177441261648,18.817221023873685,6313,1759,1034,0.08,1759,725,4554,867.2099999999991,52.97999999999956,2.0283437690986057,85.95696489241294,42.377907631807474,0.4857268335529205,0.6186940692390819,-10.937189696621333,21.274077601678243,0.5572619740461539,-0.15510547063140412,0.00013369321823120117,7,0.6980171203613281,1415.1810689747786,41.05688024247956,1374.124188732299,11.202772939457041,rmse_md_last512
13ce113d,2966,14.380000000001019,3.381014512965784,961.0629054697328,17.4281316854112,15.581798773513936,3.3403345970903953,4875,1909,1417,0.08,1909,492,2966,906.5300000000007,14.380000000001019,2.1058321291076947,206.25869262863628,97.94640787251849,0.19116655428186108,0.7886757338482742,0.03446492250783147,14.372439445043774,0.40838159873610835,-0.34105588306541235,0.0007540583610534668,49,0.7865996956825256,1141.8829002156242,37.14091703173512,1104.741983183889,3.381014512965784,rmse_cf
13f598d9,7306,25.8700000000008,15.16858992587756,1643.318275082724,18.698450481231827,15.769250039208663,5.830645793213274,8934,1628,887,0.08,1628,741,7306,647.539999999999,25.8700000000008,2.5141304012107395,282.4120603014988,112.32991740026553,0.556118258965234,0.8155789950666146,0.9635366683505394,12.395313339917537,0.4900767850147597,-0.11514376892200318,0.0040149688720703125,11,0.8432307243347168,1703.7911227597094,18.44381419166243,1685.347308568047,15.16858992587756,rmse_cf
14a53cb3,6919,20.36999999999898,8.94761773897247,1792.3407885442211,121.38347386192784,62.61666497838013,4.611866486974306,8780,1861,1070,0.08,1861,791,6919,812.6599999999999,20.36999999999898,2.2900105825314405,339.66617574866694,148.3251554991465,0.13079924844630728,0.8268335224940574,-1.3834104065914903,18.03186425079286,0.47847536413182945,-0.25008190742311787,3.361701965332031e-05,19,0.8181511163711548,1828.412200064096,37.307280045759924,1791.104920018336,8.94761773897247,rmse_cf
14ab73fb,3649,30.329999999999927,14.81915286795364,930.2515517255517,44.98388546380222,23.396909101888284,7.071383073722067,5279,1630,953,0.08,1630,677,3649,660.3200000000015,30.329999999999927,2.4685001211533746,120.30992416749122,48.7380669486368,0.4097012880241162,0.7231511647558322,3.7268131138340155,19.09906137795489,0.3461959388522541,-0.4839535308046441,0.0001334547996520996,3,0.7093225717544556,889.1839308902418,14.178638323770747,875.005292566471,14.81915286795364,rmse_cf
14ad5efb,5842,25.219999999999345,6.298504340917485,1149.5141295868661,85.67826869774183,29.17091023784715,6.212399165853378,7352,1510,1373,0.08,1510,137,5842,554.1900000000005,25.219999999999345,2.7246973059780917,231.6415543219727,85.01551853622131,0.20386853817185896,0.8418950612509509,-0.02511873533802596,12.125160750526954,0.2586301562834504,-0.10190538806570681,0.0,25,0.8706961870193481,1167.6456307800263,37.40905899948058,1130.2365717805458,6.298504340917485,rmse_cf
14fee784,4910,52.19000000000051,21.419815878785553,1061.8177316902027,58.512163140803324,35.590231622489156,16.876426413261047,6406,1496,813,0.08,1496,683,4910,550.1599999999999,52.19000000000051,2.7192089573942133,94.07932554129052,34.59804929130774,0.6004073319755601,0.8420503694204745,-3.720032554966947,13.664729937873824,0.3043087641184752,-0.2972881103871621,0.0,25,0.8247710466384888,1045.127773865601,43.84487389472327,1001.2828999708778,21.419815878785553,rmse_cf
153552f5,4695,17.0,5.161441840641978,1301.727973426929,23.111950631636763,53.227152337353395,4.551976515660684,6498,1803,1026,0.08,1803,777,4695,765.460000000001,17.0,2.35544639824419,276.1764705882353,117.25016149554678,0.2078807241746539,0.9007494256857541,-0.23356887000728235,14.421026800754152,0.19944114575234534,-0.36936970592950796,0.0035376548767089844,34,0.8801948428153992,1368.101441639246,38.08742329909371,1330.0140183401525,5.161441840641978,rmse_cf
1550491d,4563,30.44999999999891,21.167156242041475,788.8331781234361,30.50790147338252,60.41579451373187,7.457116258761442,5929,1366,654,0.08,1366,712,4563,431.47000000000116,30.44999999999891,3.165921153266731,149.85221674877386,47.33289601800412,0.037256191102344946,0.8255143134993685,-2.9325777952956757,12.470495402379473,0.06714596765067293,-0.46023581372336986,0.0007858872413635254,13,0.8398405909538269,770.0654821541528,58.8100598241317,711.2554223300211,21.167156242041475,rmse_cf
